gil,command,run,cycles,instructions,task-clock,time_elapsed,user_time,sys_time
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/imap.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,28,1526488925,971537649,1400.13,0.792482974,0.749778000,0.826394000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/imap.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,29,1510186696,969195997,1396.95,0.789097009,0.666141000,0.903714000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/imap.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,30,1508899530,964223533,1396.44,0.877342351,0.681668000,0.888157000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,1,1931396496,3249995347,642.85,0.193973407,0.425584000,0.223889000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,2,1971161911,3268786942,711.97,0.202050079,0.515540000,0.202761000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,3,1810788257,3271400247,679.06,0.214515422,0.615523000,0.070944000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,4,1859671347,3306922287,711.02,0.211744373,0.509829000,0.208670000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,5,1837830709,3248011811,699.95,0.205456619,0.706313000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,6,2078613412,3617307394,775.41,0.249691257,0.781979000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,7,1897123308,3294097983,732.18,0.211272043,0.739659000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,8,1888498895,3252514252,724.57,0.214203253,0.666061000,0.065706000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,9,1925169676,3266321807,734.67,0.212358357,0.740417000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,10,1876182638,3231843317,723.52,0.212024128,0.623743000,0.106433000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,11,1862666278,3295048947,723.07,0.214371349,0.592744000,0.138216000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,12,1915342680,3276652408,728.09,0.211595864,0.630009000,0.104983000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,13,1939770575,3494310858,735.63,0.240774535,0.742673000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,14,1928505269,3296692680,778.65,0.216929628,0.785602000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,15,1843462157,3262012856,710.42,0.213938875,0.717007000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,16,1938880569,3268318555,745.35,0.212325547,0.534894000,0.217736000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,17,1903639311,3258281003,737.78,0.216318898,0.671139000,0.073557000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,18,1880778616,3272784599,727.82,0.214410608,0.625059000,0.109181000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,19,1970388787,3248299992,754.34,0.211754224,0.760992000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,20,1923814228,3289212522,743.51,0.213808334,0.715047000,0.034999000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,21,1960563854,3274896132,819.08,0.228894408,0.670924000,0.154483000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,22,2003142591,3273463750,869.50,0.239985770,0.874960000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,23,2022231458,3267509828,921.89,0.248329606,0.669638000,0.259068000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,24,2108111388,3280426452,951.19,0.269712223,0.958099000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,25,1942959550,3267062487,857.26,0.246328609,0.695297000,0.169192000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,26,1896789819,3295148644,758.49,0.223970055,0.695225000,0.070353000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,27,1894065594,3289065511,737.81,0.219329633,0.744997000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,28,1960306899,3308399331,744.94,0.224914406,0.677661000,0.074480000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,29,1892407511,3273623817,724.26,0.213882148,0.589671000,0.140868000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map_async.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,30,1913174414,3260612036,734.16,0.224155869,0.741416000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,1,1906689343,3271232333,736.48,0.223552086,0.679528000,0.064524000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,2,1983074107,3287391693,760.07,0.220853914,0.655831000,0.111226000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,3,1898844350,3276479807,743.62,0.220654914,0.501217000,0.250232000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,4,1895314553,3268054737,731.76,0.217213835,0.739582000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,5,2076541996,3697499236,767.49,0.263980593,0.774848000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,6,1922224307,3284086541,725.08,0.209356085,0.730731000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,7,1929314743,3275562738,735.60,0.216872607,0.338627000,0.403743000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,8,1929891924,3260511936,738.30,0.214808559,0.603361000,0.141829000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,9,1964207956,3276611213,755.97,0.219739445,0.450392000,0.312939000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,10,1897560223,3306961341,736.31,0.223720691,0.668232000,0.074880000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,11,1838440726,3272088606,702.36,0.214246067,0.607349000,0.102138000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,12,1966300544,3265547663,746.43,0.212868883,0.647253000,0.105668000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,13,1998078386,3300511867,771.22,0.219308162,0.778233000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,14,1924840181,3275767766,747.96,0.218187359,0.469536000,0.285187000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,15,1890767438,3296945278,728.04,0.214855114,0.603808000,0.131241000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,16,1944331454,3260659088,745.84,0.215891953,0.692820000,0.060040000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,17,1949550792,3297193405,747.09,0.218031198,0.754474000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,18,1802074651,3243586340,699.17,0.212072137,0.705434000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,19,1831325052,3260380717,709.23,0.212245574,0.716468000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,20,1833903865,3268316906,712.47,0.218978411,0.720707000,0.000000000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,21,1896886195,3283249299,730.16,0.218390714,0.705633000,0.032051000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,22,1864983861,3298526094,706.48,0.216967836,0.616649000,0.096956000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,23,1972057753,3267201575,745.97,0.204502462,0.650781000,0.100760000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,24,1988442510,3305267125,760.56,0.208749602,0.699185000,0.068230000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,25,1887220210,3258817932,740.91,0.220523909,0.526379000,0.222006000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,26,1945975191,3265715539,758.27,0.223009886,0.583062000,0.182424000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,27,1852710278,3318028548,723.50,0.223169853,0.671949000,0.059553000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,28,1940377754,3259160160,739.11,0.213203873,0.439444000,0.306004000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,29,1974898655,3277600321,756.83,0.218488191,0.724570000,0.039151000
PYTHON_GIL=1,python3.13 ./src/1_multiprocessing/map.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,30,1901249026,3285992223,733.47,0.213760394,0.679390000,0.061582000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,1,618736816,1690198466,196.10,0.187774236,0.170045000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,2,626837317,1691502391,181.57,0.174631604,0.153758000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,3,670024488,1691215213,183.53,0.176999001,0.096672000,0.048336000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,4,645199205,1693005371,173.60,0.167659763,0.141008000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,5,664274419,1691735613,176.93,0.171006395,0.168415000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,6,652465481,1691870167,175.34,0.170147149,0.123530000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,7,626099430,1691202027,165.83,0.159939595,0.105661000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,8,629207688,1692293045,168.96,0.163724418,0.139527000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,9,628019330,1693078371,160.75,0.155723952,0.141551000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,10,651478286,1689019970,169.77,0.164604270,0.160217000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,11,644331746,1688847126,167.84,0.162933305,0.118693000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,12,674228621,1691788142,179.91,0.172767942,0.163154000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,13,637700440,1690637153,184.06,0.175186157,0.171309000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,14,644215914,1690088774,185.02,0.175474733,0.158906000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,15,660764963,1691411328,191.26,0.183954365,0.156988000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,16,665177218,1691996222,185.87,0.178295016,0.176290000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,17,666050946,1690951055,197.76,0.186628817,0.168719000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,18,621960076,1692210879,174.76,0.168474630,0.155587000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,19,624084484,1690167121,171.83,0.166287829,0.125052000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,20,653546806,1691654590,184.15,0.173589950,0.142559000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,21,671521862,1692420403,190.61,0.184001057,0.179262000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,22,649706026,1692260420,174.16,0.168242846,0.137249000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,23,658052410,1692175252,175.72,0.170988638,0.162784000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,24,667460022,1691340124,185.08,0.177763562,0.176954000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,25,650218139,1691835320,188.77,0.180179403,0.179515000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,26,640822951,1692169672,179.06,0.173604759,0.114423000,0.057211000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,27,627993814,1691236823,170.18,0.164774835,0.151622000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,28,630654252,1690286662,168.77,0.163503693,0.080861000,0.080861000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,29,654905730,1692232808,178.97,0.171854464,0.066638000,0.066638000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,30,641056883,1689886644,186.04,0.175869550,0.140280000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,1,2115094600,2516103314,707.12,0.178443238,0.698870000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,2,1931791222,2520188482,613.56,0.155297982,0.603684000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,3,2137592742,2512477086,758.10,0.173535143,0.745520000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,4,2194703762,2533419723,741.26,0.170285365,0.732112000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,5,2218753260,2514173751,875.60,0.222847950,0.574014000,0.287007000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,6,2342864804,2518227001,887.27,0.203248338,0.872663000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,7,2199761084,2510058971,849.09,0.204664392,0.835933000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,8,2182041412,2512472523,851.22,0.201434700,0.840185000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,9,2008976115,2514006777,711.69,0.175249261,0.698961000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,10,2282801127,2517950597,804.23,0.177517941,0.794621000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,11,1899088294,2510903461,630.72,0.157102454,0.622195000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,12,2388325344,2549356768,906.16,0.200549489,0.896002000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,13,2087174230,2513092793,694.12,0.159271219,0.678375000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,14,1977635546,2550033722,670.46,0.168624820,0.663564000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,15,2209503611,2511842048,831.07,0.190344028,0.820992000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,16,2221672525,2518930860,822.53,0.193617813,0.813143000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,17,2272352334,2513943039,838.47,0.193521387,0.733519000,0.091689000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,18,2054728644,2513485789,785.40,0.196683338,0.768888000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,19,1842100323,2516422303,618.94,0.162654476,0.610198000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,20,1962244422,2533119671,683.29,0.175959273,0.550226000,0.110045000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,21,2244243214,2532183824,795.04,0.183405741,0.781395000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,22,2042547183,2513102498,678.97,0.161467481,0.603469000,0.067052000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,23,1983111286,2510918617,594.98,0.148100928,0.590516000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,24,2078091888,2516561972,637.35,0.145717779,0.623876000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,25,2011642651,2519611013,642.09,0.153494600,0.523146000,0.104629000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,26,1863302483,2524132801,599.33,0.152363735,0.595694000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,27,2021828957,2532105836,653.97,0.157657081,0.549152000,0.091525000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,28,1890338339,2512295513,611.41,0.154913342,0.601637000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,29,1980983958,2522935323,650.51,0.157803595,0.644567000,0.000000000
PYTHON_GIL=0,python3.13-nogil ./src/2_multithreading/executor.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,30,1890155408,2519885352,618.53,0.158684320,0.613095000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,1,109516912,207083318,42.73,0.041661156,0.041335000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,2,115318715,216552941,43.99,0.043215438,0.042392000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,3,118810241,235561821,42.87,0.043089880,0.041790000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,4,123238043,246642140,42.50,0.042736201,0.041404000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,5,236248642,642980597,79.38,0.077304023,0.000000000,0.076655000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,6,162855893,388542555,52.45,0.052147311,0.051255000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,7,253508231,729075718,78.75,0.076308098,0.077183000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,8,332272620,995265161,99.76,0.096030413,0.097889000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,9,336522421,1025449368,97.48,0.094141536,0.096030000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,10,126554219,254303133,40.01,0.040378669,0.039012000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,11,355129031,1103371993,104.23,0.100628360,0.051488000,0.051488000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,12,211917392,550246650,64.60,0.063647765,0.000000000,0.062822000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,13,344783806,1073321810,99.82,0.096544817,0.098403000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,14,206538092,553748034,63.34,0.061997238,0.061893000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,15,308170346,901394227,90.25,0.087621039,0.000000000,0.088986000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,16,248682113,707485893,75.37,0.073490859,0.073755000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,17,295848083,862844850,90.46,0.087181694,0.088796000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,18,255207336,711300829,75.73,0.073148344,0.073984000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,19,307350488,893089542,90.08,0.087216183,0.088525000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,20,257232098,734243360,76.82,0.074157556,0.075550000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,21,277510027,797897499,83.26,0.079696247,0.081920000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,22,282574901,826386342,86.35,0.083505011,0.084936000,0.000000000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,23,294181006,871472455,86.65,0.083823825,0.000000000,0.085098000
PYTHON_GIL=1,python3.13 ./src/2_multithreading/workers.py 7e240de74fb1ed08fa08d38063f6a6a91462a815,24,253696821,697796337,75.96,0.073895641,0.074321000,0.000000000
